PersonId,PersonName,PersonAge,CityId
16308,JIQ,37,49
16309,JIR,58,48
16310,JIS,53,95
16311,JIT,22,36
16312,JIU,62,57
16313,JIV,26,89
16314,JIW,65,22
16315,JIX,46,95
16316,JIY,50,27
16317,JIZ,54,12
16318,JJA,37,18
16319,JJB,51,99
16320,JJC,28,79
16321,JJD,28,4
16322,JJE,50,29
16323,JJF,22,62
16324,JJG,49,29
16325,JJH,48,96
16326,JJI,34,29
16327,JJJ,64,94
16328,JJK,59,52
16329,JJL,24,22
16330,JJM,35,39
16331,JJN,27,20
16332,JJO,37,32
16333,JJP,20,14
16334,JJQ,47,13
16335,JJR,40,45
16336,JJS,37,71
16337,JJT,30,74
16338,JJU,46,21
16339,JJV,41,30
16340,JJW,39,51
16341,JJX,37,66
16342,JJY,34,86
16343,JJZ,27,51
16344,JKA,22,19
16345,JKB,19,4
16346,JKC,48,58
16347,JKD,53,12
16348,JKE,19,39
16349,JKF,54,63
16350,JKG,61,2
16351,JKH,51,12
16352,JKI,52,82
16353,JKJ,18,85
16354,JKK,20,72
16355,JKL,34,75
16356,JKM,58,87
16357,JKN,38,87
16358,JKO,40,39
16359,JKP,20,9
16360,JKQ,61,19
16361,JKR,51,38
16362,JKS,44,94
16363,JKT,50,2
16364,JKU,49,55
16365,JKV,27,74
16366,JKW,46,22
16367,JKX,31,39
16368,JKY,65,15
16369,JKZ,29,13
16370,JLA,57,55
16371,JLB,42,20
16372,JLC,44,50
16373,JLD,23,78
16374,JLE,32,41
16375,JLF,43,87
16376,JLG,19,19
16377,JLH,40,98
16378,JLI,55,41
16379,JLJ,29,55
16380,JLK,29,6
16381,JLL,59,27
16382,JLM,54,70
16383,JLN,34,42
16384,JLO,39,24
16385,JLP,56,44
16386,JLQ,58,82
16387,JLR,45,87
16388,JLS,44,12
16389,JLT,26,75
16390,JLU,31,15
16391,JLV,19,63
16392,JLW,20,29
16393,JLX,35,83
16394,JLY,51,13
16395,JLZ,23,40
16396,JMA,61,18
16397,JMB,62,37
16398,JMC,24,5
16399,JMD,27,60
16400,JME,38,62
16401,JMF,26,98
16402,JMG,34,99
16403,JMH,65,42
16404,JMI,36,53
16405,JMJ,51,76
16406,JMK,22,96
16407,JML,37,18
16408,JMM,59,80
16409,JMN,40,66
16410,JMO,49,50
16411,JMP,23,12
16412,JMQ,33,22
16413,JMR,50,58
16414,JMS,45,74
16415,JMT,54,7
16416,JMU,21,68
16417,JMV,52,68
16418,JMW,61,14
16419,JMX,43,51
16420,JMY,48,63
16421,JMZ,23,37
16422,JNA,43,48
16423,JNB,56,32
16424,JNC,47,11
16425,JND,29,96
16426,JNE,31,36
16427,JNF,23,78
16428,JNG,46,59
16429,JNH,24,76
16430,JNI,29,81
16431,JNJ,64,64
16432,JNK,46,84
16433,JNL,56,20
16434,JNM,61,42
16435,JNN,65,84
16436,JNO,65,41
16437,JNP,60,2
16438,JNQ,65,38
16439,JNR,22,67
16440,JNS,43,37
16441,JNT,42,60
16442,JNU,18,56
16443,JNV,27,46
16444,JNW,38,68
16445,JNX,41,36
16446,JNY,52,74
16447,JNZ,57,65
16448,JOA,38,13
16449,JOB,23,79
16450,JOC,36,63
16451,JOD,34,95
16452,JOE,37,88
16453,JOF,48,87
16454,JOG,33,83
16455,JOH,62,24
16456,JOI,32,44
16457,JOJ,38,9
16458,JOK,18,56
16459,JOL,63,83
16460,JOM,39,39
16461,JON,40,94
16462,JOO,49,11
16463,JOP,39,10
16464,JOQ,22,63
16465,JOR,27,58
16466,JOS,38,8
16467,JOT,60,22
16468,JOU,39,40
16469,JOV,49,99
16470,JOW,38,13
16471,JOX,58,80
16472,JOY,20,62
16473,JOZ,36,18
16474,JPA,39,5
16475,JPB,31,91
16476,JPC,42,57
16477,JPD,31,1
16478,JPE,44,72
16479,JPF,61,77
16480,JPG,48,5
16481,JPH,52,70
16482,JPI,34,8
16483,JPJ,18,85
16484,JPK,59,48
16485,JPL,31,32
16486,JPM,48,65
16487,JPN,48,23
16488,JPO,55,80
16489,JPP,36,66
16490,JPQ,22,79
16491,JPR,52,43
16492,JPS,48,32
16493,JPT,54,11
16494,JPU,41,94
16495,JPV,58,40
16496,JPW,36,85
16497,JPX,20,64
16498,JPY,36,15
16499,JPZ,64,87
16500,JQA,19,95
16501,JQB,59,27
16502,JQC,18,33
16503,JQD,32,94
16504,JQE,47,98
16505,JQF,21,14
16506,JQG,23,89
16507,JQH,46,14
16508,JQI,43,54
16509,JQJ,47,22
16510,JQK,57,95
16511,JQL,29,6
16512,JQM,37,19
16513,JQN,44,51
16514,JQO,21,1
16515,JQP,25,15
16516,JQQ,24,4
16517,JQR,46,73
16518,JQS,43,80
16519,JQT,26,93
16520,JQU,46,80
16521,JQV,52,43
16522,JQW,44,39
16523,JQX,58,11
16524,JQY,53,80
16525,JQZ,59,15
16526,JRA,26,73
16527,JRB,30,76
16528,JRC,24,54
16529,JRD,19,6
16530,JRE,20,16
16531,JRF,30,31
16532,JRG,28,80
16533,JRH,24,44
16534,JRI,63,28
16535,JRJ,30,62
16536,JRK,30,26
16537,JRL,65,70
16538,JRM,42,36
16539,JRN,28,66
16540,JRO,34,95
16541,JRP,37,48
16542,JRQ,47,16
16543,JRR,53,37
16544,JRS,50,88
16545,JRT,25,15
16546,JRU,43,20
16547,JRV,49,26
16548,JRW,38,4
16549,JRX,40,77
16550,JRY,61,42
16551,JRZ,39,31
16552,JSA,19,78
16553,JSB,65,54
16554,JSC,52,94
16555,JSD,54,78
16556,JSE,27,46
16557,JSF,48,69
16558,JSG,64,59
16559,JSH,54,45
16560,JSI,63,88
16561,JSJ,64,7
16562,JSK,29,30
16563,JSL,57,44
16564,JSM,52,13
16565,JSN,25,26
16566,JSO,47,11
16567,JSP,31,97
16568,JSQ,54,72
16569,JSR,29,1
16570,JSS,27,99
16571,JST,42,33
16572,JSU,56,45
16573,JSV,22,53
16574,JSW,54,32
16575,JSX,20,45
16576,JSY,27,67
16577,JSZ,61,87
16578,JTA,59,48
16579,JTB,24,88
16580,JTC,44,34
16581,JTD,18,36
16582,JTE,53,31
16583,JTF,43,81
16584,JTG,24,48
16585,JTH,28,30
16586,JTI,34,57
16587,JTJ,64,64
16588,JTK,44,91
16589,JTL,34,4
16590,JTM,62,40
16591,JTN,29,1
16592,JTO,24,3
16593,JTP,53,43
16594,JTQ,37,18
16595,JTR,60,23
16596,JTS,33,36
16597,JTT,23,51
16598,JTU,59,93
16599,JTV,46,73
16600,JTW,31,29
16601,JTX,50,16
16602,JTY,59,56
16603,JTZ,25,60
16604,JUA,20,7
16605,JUB,62,75
16606,JUC,33,1
16607,JUD,35,60
16608,JUE,60,92
16609,JUF,50,5
16610,JUG,62,56
16611,JUH,54,60
16612,JUI,51,68
16613,JUJ,27,15
16614,JUK,37,74
16615,JUL,28,42
16616,JUM,43,16
16617,JUN,35,33
16618,JUO,27,27
16619,JUP,31,57
16620,JUQ,39,10
16621,JUR,54,48
16622,JUS,48,61
16623,JUT,54,32
16624,JUU,46,9
16625,JUV,47,82
16626,JUW,57,5
16627,JUX,64,17
16628,JUY,27,39
16629,JUZ,56,27
16630,JVA,53,71
16631,JVB,45,63
16632,JVC,18,38
16633,JVD,50,80
16634,JVE,52,6
16635,JVF,65,23
16636,JVG,61,24
16637,JVH,34,64
16638,JVI,19,98
16639,JVJ,38,35
16640,JVK,38,7
16641,JVL,34,48
16642,JVM,37,65
16643,JVN,32,65
16644,JVO,22,89
16645,JVP,39,27
16646,JVQ,37,36
16647,JVR,18,37
16648,JVS,55,29
16649,JVT,50,8
16650,JVU,40,10
16651,JVV,45,3
16652,JVW,63,93
16653,JVX,36,37
16654,JVY,40,45
16655,JVZ,24,18
16656,JWA,26,72
16657,JWB,65,56
16658,JWC,28,66
16659,JWD,42,69
16660,JWE,29,56
16661,JWF,48,58
16662,JWG,38,77
16663,JWH,46,81
16664,JWI,54,50
16665,JWJ,33,84
16666,JWK,65,76
16667,JWL,22,25
16668,JWM,57,70
16669,JWN,34,11
16670,JWO,27,64
16671,JWP,20,68
16672,JWQ,65,3
16673,JWR,52,73
16674,JWS,44,20
16675,JWT,44,67
16676,JWU,54,85
16677,JWV,52,91
16678,JWW,22,11
16679,JWX,57,67
16680,JWY,51,93
16681,JWZ,44,91
16682,JXA,35,25
16683,JXB,57,87
16684,JXC,35,21
16685,JXD,25,96
16686,JXE,64,18
16687,JXF,32,66
16688,JXG,50,52
16689,JXH,47,48
16690,JXI,46,85
16691,JXJ,29,94
16692,JXK,60,62
16693,JXL,37,75
16694,JXM,30,14
16695,JXN,40,70
16696,JXO,59,88
16697,JXP,26,52
16698,JXQ,50,50
16699,JXR,45,97
16700,JXS,49,39
16701,JXT,42,91
16702,JXU,39,93
16703,JXV,53,86
16704,JXW,56,53
16705,JXX,55,16
16706,JXY,38,65
16707,JXZ,56,87
16708,JYA,65,23
16709,JYB,34,37
16710,JYC,51,94
16711,JYD,53,64
16712,JYE,30,69
16713,JYF,45,96
16714,JYG,52,12
16715,JYH,50,15
16716,JYI,59,54
16717,JYJ,62,67
16718,JYK,22,38
16719,JYL,27,65
16720,JYM,24,72
16721,JYN,36,50
16722,JYO,18,53
16723,JYP,48,5
16724,JYQ,32,11
16725,JYR,45,33
16726,JYS,35,52
16727,JYT,49,8
16728,JYU,45,22
16729,JYV,33,24
16730,JYW,62,28
16731,JYX,40,48
16732,JYY,42,59
16733,JYZ,42,11
16734,JZA,24,16
16735,JZB,23,2
16736,JZC,23,5
16737,JZD,40,1
16738,JZE,34,34
16739,JZF,40,74
16740,JZG,24,39
16741,JZH,43,86
16742,JZI,56,65
16743,JZJ,61,56
16744,JZK,51,15
16745,JZL,28,31
16746,JZM,24,34
16747,JZN,32,79
16748,JZO,30,89
16749,JZP,45,68
16750,JZQ,53,41
16751,JZR,42,5
16752,JZS,52,2
16753,JZT,48,57
16754,JZU,23,9
16755,JZV,45,95
16756,JZW,62,68
16757,JZX,35,81
16758,JZY,22,72
16759,JZZ,62,1
16760,KAA,48,94
16761,KAB,59,45
16762,KAC,43,15
16763,KAD,47,28
16764,KAE,35,87
16765,KAF,53,7
16766,KAG,56,67
16767,KAH,18,1
16768,KAI,54,77
16769,KAJ,21,1
16770,KAK,27,12
16771,KAL,61,38
16772,KAM,28,99
16773,KAN,32,18
16774,KAO,18,11
16775,KAP,34,76
16776,KAQ,65,65
16777,KAR,40,92
16778,KAS,46,91
16779,KAT,37,22
16780,KAU,53,48
16781,KAV,25,38
16782,KAW,49,88
16783,KAX,62,20
16784,KAY,33,13
16785,KAZ,19,58
16786,KBA,26,66
16787,KBB,35,29
16788,KBC,31,91
16789,KBD,45,8
16790,KBE,48,27
16791,KBF,37,65
16792,KBG,22,34
16793,KBH,32,49
16794,KBI,25,98
16795,KBJ,53,20
16796,KBK,23,21
16797,KBL,61,87
16798,KBM,39,13
16799,KBN,34,50
16800,KBO,32,94
16801,KBP,30,7
16802,KBQ,27,50
16803,KBR,50,93
16804,KBS,33,69
16805,KBT,36,43
16806,KBU,62,72
16807,KBV,58,99
16808,KBW,53,61
16809,KBX,42,32
16810,KBY,46,17
16811,KBZ,65,94
16812,KCA,51,3
16813,KCB,18,80
16814,KCC,25,43
16815,KCD,42,4
16816,KCE,53,96
16817,KCF,53,56
16818,KCG,26,72
16819,KCH,19,44
16820,KCI,51,99
16821,KCJ,65,3
16822,KCK,48,12
16823,KCL,57,37
16824,KCM,35,31
16825,KCN,30,79
16826,KCO,41,78
16827,KCP,41,66
16828,KCQ,39,28
16829,KCR,57,28
16830,KCS,51,95
16831,KCT,56,73
16832,KCU,31,61
16833,KCV,42,51
16834,KCW,54,49
16835,KCX,30,94
16836,KCY,56,95
16837,KCZ,36,84
16838,KDA,45,82
16839,KDB,64,39
16840,KDC,23,29
16841,KDD,18,31
16842,KDE,64,53
16843,KDF,27,41
16844,KDG,23,39
16845,KDH,61,23
16846,KDI,26,32
16847,KDJ,24,14
16848,KDK,59,69
16849,KDL,57,20
16850,KDM,48,79
16851,KDN,41,94
16852,KDO,50,4
16853,KDP,34,3
16854,KDQ,33,71
16855,KDR,24,39
16856,KDS,35,35
16857,KDT,35,7
16858,KDU,49,12
16859,KDV,22,2
16860,KDW,46,94
16861,KDX,20,84
16862,KDY,18,47
16863,KDZ,55,47
16864,KEA,60,93
16865,KEB,24,13
16866,KEC,53,11
16867,KED,24,66
16868,KEE,36,21
16869,KEF,25,20
16870,KEG,26,70
16871,KEH,60,33
16872,KEI,42,81
16873,KEJ,30,87
16874,KEK,57,77
16875,KEL,41,28
16876,KEM,35,17
16877,KEN,47,6
16878,KEO,63,75
16879,KEP,36,58
16880,KEQ,44,49
16881,KER,64,87
16882,KES,29,26
16883,KET,18,28
16884,KEU,41,62
16885,KEV,55,5
16886,KEW,51,90
16887,KEX,44,26
16888,KEY,51,27
16889,KEZ,44,61
16890,KFA,43,61
16891,KFB,43,68
16892,KFC,61,68
16893,KFD,24,24
16894,KFE,38,36
16895,KFF,24,94
16896,KFG,55,22
16897,KFH,25,36
16898,KFI,59,5
16899,KFJ,24,22
16900,KFK,62,73
16901,KFL,29,55
16902,KFM,21,96
16903,KFN,64,77
16904,KFO,44,6
16905,KFP,23,37
16906,KFQ,49,70
16907,KFR,41,88
16908,KFS,31,85
16909,KFT,51,89
16910,KFU,47,48
16911,KFV,57,58
16912,KFW,44,74
16913,KFX,22,34
16914,KFY,39,48
16915,KFZ,23,76
16916,KGA,42,89
16917,KGB,28,15
16918,KGC,40,85
16919,KGD,26,18
16920,KGE,60,96
16921,KGF,31,82
16922,KGG,23,44
16923,KGH,40,20
16924,KGI,58,54
16925,KGJ,39,51
16926,KGK,18,31
16927,KGL,46,22
16928,KGM,36,68
16929,KGN,41,51
16930,KGO,22,24
16931,KGP,43,61
16932,KGQ,50,65
16933,KGR,46,15
16934,KGS,50,67
16935,KGT,34,7
16936,KGU,44,79
16937,KGV,24,65
16938,KGW,60,85
16939,KGX,23,84
16940,KGY,53,37
16941,KGZ,54,32
16942,KHA,34,79
16943,KHB,59,50
16944,KHC,58,60
16945,KHD,42,42
16946,KHE,19,32
16947,KHF,46,99
16948,KHG,20,89
16949,KHH,34,8
16950,KHI,51,32
16951,KHJ,20,84
16952,KHK,33,59
16953,KHL,51,79
16954,KHM,33,80
16955,KHN,31,92
16956,KHO,53,77
16957,KHP,23,4
16958,KHQ,46,19
16959,KHR,26,36
16960,KHS,36,12
16961,KHT,59,39
16962,KHU,64,36
16963,KHV,45,27
16964,KHW,27,88
16965,KHX,41,67
16966,KHY,37,92
16967,KHZ,40,68
16968,KIA,61,13
16969,KIB,65,94
16970,KIC,39,89
16971,KID,27,1
16972,KIE,55,18
16973,KIF,60,71
16974,KIG,58,78
16975,KIH,31,58
16976,KII,58,82
16977,KIJ,60,4
16978,KIK,48,54
16979,KIL,32,84
16980,KIM,59,79
16981,KIN,27,65
16982,KIO,53,46
16983,KIP,62,98
16984,KIQ,53,8
16985,KIR,28,71
16986,KIS,36,21
16987,KIT,65,93
16988,KIU,31,75
16989,KIV,49,73
16990,KIW,58,88
16991,KIX,42,48
16992,KIY,34,73
16993,KIZ,21,66
16994,KJA,55,26
16995,KJB,21,7
16996,KJC,36,19
16997,KJD,29,52
16998,KJE,34,71
16999,KJF,40,60
17000,KJG,48,52
17001,KJH,56,45
17002,KJI,37,21
17003,KJJ,28,60
17004,KJK,58,45
17005,KJL,30,48
17006,KJM,44,46
17007,KJN,56,7
17008,KJO,57,68
17009,KJP,22,30
17010,KJQ,20,81
17011,KJR,65,14
17012,KJS,22,81
17013,KJT,32,84
17014,KJU,64,59
17015,KJV,53,55
17016,KJW,20,68
17017,KJX,61,66
17018,KJY,24,64
17019,KJZ,63,37
17020,KKA,38,4
17021,KKB,63,55
17022,KKC,20,9
17023,KKD,65,97
17024,KKE,30,41
17025,KKF,20,92
17026,KKG,35,4
17027,KKH,45,81
17028,KKI,35,11
17029,KKJ,41,44
17030,KKK,38,84
17031,KKL,53,68
17032,KKM,42,15
17033,KKN,39,65
17034,KKO,40,99
17035,KKP,31,19
17036,KKQ,26,93
17037,KKR,56,70
17038,KKS,47,8
17039,KKT,23,36
17040,KKU,21,49
17041,KKV,48,83
17042,KKW,62,10
17043,KKX,50,91
17044,KKY,61,64
17045,KKZ,26,73
17046,KLA,42,17
17047,KLB,43,6
17048,KLC,55,32
17049,KLD,52,67
17050,KLE,48,22
17051,KLF,54,83
17052,KLG,63,2
17053,KLH,64,54
17054,KLI,47,74
17055,KLJ,32,77
17056,KLK,61,54
17057,KLL,19,46
17058,KLM,43,70
17059,KLN,20,76
17060,KLO,52,18
17061,KLP,41,50
17062,KLQ,21,35
17063,KLR,43,80
17064,KLS,55,75
17065,KLT,33,75
17066,KLU,30,52
17067,KLV,40,39
17068,KLW,22,61
17069,KLX,57,36
17070,KLY,61,26
17071,KLZ,32,71
17072,KMA,27,85
17073,KMB,58,5
17074,KMC,26,30
17075,KMD,30,28
17076,KME,21,63
17077,KMF,25,29
17078,KMG,22,67
17079,KMH,60,48
17080,KMI,50,2
17081,KMJ,60,21
17082,KMK,53,96
17083,KML,19,63
17084,KMM,42,55
17085,KMN,19,6
17086,KMO,59,88
17087,KMP,36,50
17088,KMQ,55,60
17089,KMR,24,4
17090,KMS,46,71
17091,KMT,18,22
17092,KMU,52,2
17093,KMV,60,42
17094,KMW,39,88
17095,KMX,60,12
17096,KMY,24,72
17097,KMZ,18,59
17098,KNA,62,32
17099,KNB,42,13
17100,KNC,59,95
17101,KND,41,20
17102,KNE,56,71
17103,KNF,55,4
17104,KNG,36,52
17105,KNH,18,69
17106,KNI,51,52
17107,KNJ,31,62
17108,KNK,48,6
17109,KNL,31,75
17110,KNM,20,60
17111,KNN,48,45
17112,KNO,18,80
17113,KNP,52,91
17114,KNQ,36,27
17115,KNR,23,81
17116,KNS,20,73
17117,KNT,64,24
17118,KNU,20,74
17119,KNV,20,16
17120,KNW,64,77
17121,KNX,32,7
17122,KNY,39,71
17123,KNZ,22,65
17124,KOA,26,17
17125,KOB,51,25
17126,KOC,57,40
17127,KOD,60,98
17128,KOE,26,60
17129,KOF,27,88
17130,KOG,22,83
17131,KOH,59,5
17132,KOI,30,59
17133,KOJ,29,29
17134,KOK,27,5
17135,KOL,35,18
17136,KOM,39,34
17137,KON,29,90
17138,KOO,25,97
17139,KOP,21,29
17140,KOQ,37,78
17141,KOR,26,54
17142,KOS,63,25
17143,KOT,59,74
17144,KOU,39,68
17145,KOV,23,75
17146,KOW,19,85
17147,KOX,34,44
17148,KOY,65,49
17149,KOZ,59,4
17150,KPA,55,49
17151,KPB,25,96
17152,KPC,45,5
17153,KPD,56,55
17154,KPE,55,35
17155,KPF,59,68
17156,KPG,64,64
17157,KPH,35,7
17158,KPI,46,53
17159,KPJ,22,39
17160,KPK,50,86
17161,KPL,53,16
17162,KPM,59,68
17163,KPN,65,25
17164,KPO,29,91
17165,KPP,54,78
17166,KPQ,52,19
17167,KPR,55,78
17168,KPS,59,55
17169,KPT,25,26
17170,KPU,36,72
17171,KPV,57,12
17172,KPW,53,85
17173,KPX,62,10
17174,KPY,20,62
17175,KPZ,23,54
17176,KQA,64,1
17177,KQB,27,89
17178,KQC,31,12
17179,KQD,57,18
17180,KQE,38,69
17181,KQF,61,13
17182,KQG,35,48
17183,KQH,32,28
17184,KQI,45,70
17185,KQJ,44,94
17186,KQK,43,24
17187,KQL,51,77
17188,KQM,43,31
17189,KQN,35,63
17190,KQO,18,73
17191,KQP,33,82
17192,KQQ,55,34
17193,KQR,59,32
17194,KQS,37,88
17195,KQT,45,58
17196,KQU,40,31
17197,KQV,60,37
17198,KQW,35,72
17199,KQX,33,50
17200,KQY,54,21
17201,KQZ,23,83
17202,KRA,64,85
17203,KRB,21,19
17204,KRC,33,18
17205,KRD,61,87
17206,KRE,25,70
17207,KRF,45,93
17208,KRG,38,98
17209,KRH,64,81
17210,KRI,41,22
17211,KRJ,51,61
17212,KRK,53,78
17213,KRL,19,75
17214,KRM,24,31
17215,KRN,63,29
17216,KRO,32,69
17217,KRP,41,25
17218,KRQ,23,78
17219,KRR,28,95
17220,KRS,26,62
17221,KRT,25,63
17222,KRU,62,94
17223,KRV,32,38
17224,KRW,38,45
17225,KRX,23,7
17226,KRY,26,99
17227,KRZ,51,36
17228,KSA,19,53
17229,KSB,57,95
17230,KSC,62,21
17231,KSD,64,42
17232,KSE,27,55
17233,KSF,26,86
17234,KSG,49,73
17235,KSH,46,23
17236,KSI,59,21
17237,KSJ,29,56
17238,KSK,32,64
17239,KSL,19,87
17240,KSM,19,27
17241,KSN,29,38
17242,KSO,61,90
17243,KSP,65,73
17244,KSQ,26,80
17245,KSR,41,23
17246,KSS,48,80
17247,KST,64,5
17248,KSU,27,69
17249,KSV,61,94
17250,KSW,45,5
17251,KSX,65,63
17252,KSY,35,1
17253,KSZ,31,74
17254,KTA,48,34
17255,KTB,21,31
17256,KTC,41,22
17257,KTD,51,40
17258,KTE,24,36
17259,KTF,65,76
17260,KTG,61,59
17261,KTH,38,47
17262,KTI,61,85
17263,KTJ,23,95
17264,KTK,58,85
17265,KTL,65,56
17266,KTM,35,86
17267,KTN,46,64
17268,KTO,63,2
17269,KTP,44,82
17270,KTQ,56,10
17271,KTR,61,28
17272,KTS,48,20
17273,KTT,44,55
17274,KTU,29,8
17275,KTV,19,18
17276,KTW,31,11
17277,KTX,57,66
17278,KTY,65,35
17279,KTZ,37,88
17280,KUA,22,10
17281,KUB,41,73
17282,KUC,19,12
17283,KUD,43,1
17284,KUE,24,37
17285,KUF,54,58
17286,KUG,39,49
17287,KUH,64,20
17288,KUI,33,44
17289,KUJ,65,29
17290,KUK,20,65
17291,KUL,57,18
17292,KUM,21,14
17293,KUN,26,5
17294,KUO,53,14
17295,KUP,48,4
17296,KUQ,47,2
17297,KUR,48,37
17298,KUS,46,6
17299,KUT,43,61
17300,KUU,46,34
17301,KUV,30,78
17302,KUW,38,6
17303,KUX,48,17
17304,KUY,19,12
17305,KUZ,47,69
17306,KVA,47,98
17307,KVB,46,73
17308,KVC,25,9
17309,KVD,20,94
17310,KVE,24,63
17311,KVF,46,97
17312,KVG,54,14
17313,KVH,18,23
17314,KVI,27,69
17315,KVJ,55,83
17316,KVK,47,74
17317,KVL,20,8
17318,KVM,63,92
17319,KVN,44,31
17320,KVO,22,3
17321,KVP,47,14
17322,KVQ,43,80
17323,KVR,19,76
17324,KVS,62,8
17325,KVT,59,74
17326,KVU,52,85
17327,KVV,45,25
17328,KVW,60,48
17329,KVX,65,26
17330,KVY,57,88
17331,KVZ,32,85
17332,KWA,29,68
17333,KWB,63,72
17334,KWC,27,18
17335,KWD,36,94
17336,KWE,62,10
17337,KWF,35,7
17338,KWG,58,40
17339,KWH,55,43
17340,KWI,43,26
17341,KWJ,59,7
17342,KWK,33,93
17343,KWL,45,65
17344,KWM,27,72
17345,KWN,23,53
17346,KWO,43,96
17347,KWP,41,6
17348,KWQ,31,47
17349,KWR,32,58
17350,KWS,35,15
17351,KWT,60,64
17352,KWU,51,13
17353,KWV,56,71
17354,KWW,27,44
17355,KWX,20,75
17356,KWY,20,59
17357,KWZ,34,61
17358,KXA,28,56
17359,KXB,45,44
17360,KXC,42,79
17361,KXD,21,47
17362,KXE,36,77
17363,KXF,30,33
17364,KXG,52,88
17365,KXH,20,13
17366,KXI,58,1
17367,KXJ,51,38
17368,KXK,52,83
17369,KXL,52,90
17370,KXM,44,13
17371,KXN,46,74
17372,KXO,27,24
17373,KXP,30,66
17374,KXQ,28,72
17375,KXR,24,38
17376,KXS,60,33
17377,KXT,34,3
17378,KXU,49,48
17379,KXV,60,98
17380,KXW,56,52
17381,KXX,64,95
17382,KXY,21,81
17383,KXZ,29,70
17384,KYA,25,6
17385,KYB,41,47
17386,KYC,25,59
17387,KYD,60,73
17388,KYE,27,90
17389,KYF,22,70
17390,KYG,35,58
17391,KYH,22,11
17392,KYI,42,64
17393,KYJ,33,62
17394,KYK,55,64
17395,KYL,30,89
17396,KYM,23,51
17397,KYN,55,85
17398,KYO,42,51
17399,KYP,51,17
17400,KYQ,56,78
17401,KYR,33,88
17402,KYS,62,64
17403,KYT,53,26
17404,KYU,58,94
17405,KYV,32,49
17406,KYW,48,71
17407,KYX,61,74
17408,KYY,24,95
17409,KYZ,46,44
17410,KZA,64,75
17411,KZB,44,48
17412,KZC,59,35
17413,KZD,28,78
17414,KZE,26,53
17415,KZF,30,30
17416,KZG,44,44
17417,KZH,63,10
17418,KZI,28,45
17419,KZJ,24,24
17420,KZK,46,81
17421,KZL,59,56
17422,KZM,20,82
17423,KZN,39,80
17424,KZO,51,55
17425,KZP,21,46
17426,KZQ,26,45
17427,KZR,25,27
17428,KZS,24,87
17429,KZT,39,32
17430,KZU,20,35
17431,KZV,27,63
17432,KZW,27,7
17433,KZX,47,67
17434,KZY,22,85
17435,KZZ,23,67
17436,LAA,65,49
17437,LAB,50,46
17438,LAC,38,46
17439,LAD,26,53
17440,LAE,53,57
17441,LAF,19,65
17442,LAG,47,37
17443,LAH,44,21
17444,LAI,55,19
17445,LAJ,37,18
17446,LAK,56,25
17447,LAL,52,95
17448,LAM,48,1
17449,LAN,26,6
17450,LAO,49,23
17451,LAP,64,18
17452,LAQ,57,71
17453,LAR,56,51
17454,LAS,47,27
17455,LAT,44,52
17456,LAU,33,82
17457,LAV,35,46
17458,LAW,61,20
17459,LAX,22,74
17460,LAY,21,75
17461,LAZ,48,68
17462,LBA,37,65
17463,LBB,35,22
17464,LBC,46,36
17465,LBD,55,32
17466,LBE,47,26
17467,LBF,19,57
17468,LBG,54,99
17469,LBH,46,72
17470,LBI,45,6
17471,LBJ,61,13
17472,LBK,59,41
17473,LBL,32,67
17474,LBM,34,86
17475,LBN,54,42
17476,LBO,21,43
17477,LBP,38,42
17478,LBQ,35,10
17479,LBR,21,62
17480,LBS,25,29
17481,LBT,26,2
17482,LBU,31,28
17483,LBV,42,78
17484,LBW,50,54
17485,LBX,38,11
17486,LBY,50,56
17487,LBZ,57,18
17488,LCA,29,70
17489,LCB,55,52
17490,LCC,64,11
17491,LCD,35,77
17492,LCE,62,35
17493,LCF,34,4
17494,LCG,54,77
17495,LCH,33,90
17496,LCI,26,75
17497,LCJ,22,87
17498,LCK,19,80
17499,LCL,47,18
17500,LCM,36,69
17501,LCN,36,48
17502,LCO,57,60
17503,LCP,36,87
17504,LCQ,40,74
17505,LCR,31,77
17506,LCS,21,78
17507,LCT,41,55
17508,LCU,35,82
17509,LCV,33,79
17510,LCW,36,9
17511,LCX,60,34
17512,LCY,54,46
17513,LCZ,43,40
17514,LDA,64,93
17515,LDB,54,5
17516,LDC,32,65
17517,LDD,21,41
17518,LDE,21,15
17519,LDF,26,25
17520,LDG,24,32
17521,LDH,34,59
17522,LDI,60,21
17523,LDJ,20,61
17524,LDK,51,52
17525,LDL,55,36
17526,LDM,48,36
17527,LDN,61,33
17528,LDO,50,55
17529,LDP,59,57
17530,LDQ,58,34
17531,LDR,46,25
17532,LDS,20,68
17533,LDT,50,24
17534,LDU,63,67
17535,LDV,24,94
17536,LDW,53,12
17537,LDX,57,55
17538,LDY,37,59
17539,LDZ,52,64
17540,LEA,62,94
17541,LEB,64,83
17542,LEC,25,95
17543,LED,57,9
17544,LEE,28,23
17545,LEF,27,84
17546,LEG,41,39
17547,LEH,30,49
17548,LEI,27,42
17549,LEJ,53,94
17550,LEK,28,39
17551,LEL,65,3
17552,LEM,49,2
17553,LEN,45,1
17554,LEO,39,8
17555,LEP,18,8
17556,LEQ,48,20
17557,LER,28,39
17558,LES,50,31
17559,LET,23,45
17560,LEU,43,29
17561,LEV,37,90
17562,LEW,58,40
17563,LEX,20,39
17564,LEY,65,60
17565,LEZ,36,58
17566,LFA,39,29
